DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
BOL,BUN,1066,318935,1294923938
BOL,BUN,1374,36143,146746001
BOL,BUN,224632,1444401,5864484718
BOL,BUN,764,2752,11173532
BOL,BUN,71505,250057,1015268928
BOL,BUN,76496,847975,3442905695
BOL,BUN,7518,377732,1533648578
BOL,BUN,197,5673,2303323
BOL,BUN,46261,486412,197490568
BOL,BUN,32025,90149,366018462
BOL,BUN,61571,1088426,4419172823
BOL,BUN,71859,308941,12543468
BOL,BUN,2471,29022,117833672
BOL,BUN,1103,25716,104410817
BOL,BUN,16835,95999,389770339
BOL,BUN,7893,3244,131711266
BOL,BUN,2045,15817,64219392
BRA,BOG,2402,2768796,1095825774
BRA,BOG,1,2645,10697728
BRA,BOG,52,7810021,3158770803
BRA,BOG,35,236677,957242493
BRA,BOG,4,67032,271111594
BRA,BOG,5,45896,18562683
BRA,BOG,75,9600,38448576
BRA,BOG,5,27416,110683601
BRA,BOG,15,43946,177740036
BRA,BOG,1,41599,168247571
BRA,BOG,20,55632,22500418
BRA,BOG,10,18556,75049927
BRA,BOG,14450,3672,1485144072
BRA,BOG,53850,229415,9093024115
BRA,BOG,16800,1848,732467736
BRA,BOG,21100,70656,2850142924
BRA,BOG,15450,3625,1470393875
BRA,BOG,704,704,28705177
BRA,BOG,2880,288,116271072
BRA,BOG,4548,17522,6968219048
BRA,BOG,50,83995,33513081
BRA,BOG,10,2689,108560039
BRA,BOG,34,47299,18828171
BRA,BOG,2,204,81205668
BRA,BOG,5,80902,326616745
BRA,BOG,1,500,2058855
BRA,BOG,850,85,34991015
BRA,BOG,92,13664899,5543767535
BRA,BOG,4,178587,724516743
BRA,BOG,20,1319316,5352385853
BRA,BOG,15,13024,5283758656
BRA,BOG,672,3563,1466741017
BRA,BOG,74,24090,9575991809
BRA,BOG,74,16352,6500067167
BRA,BOG,418,1237425,495596137
BRA,BOG,6,34374,141542163
BRA,BOG,130,44352,1763031916
BRA,BOG,10,17030,674008231
BRA,BOG,1980,75838,3079136557
BRA,BOG,3810,150482,6109794923
BRA,BOG,4835,1553594,6307824679
BRA,BOG,6150,2091,848977365
BRA,BOG,2460,16674,662806506
BRA,BOG,320,1552,615146064
BRA,BOG,350,1554,615938778
BRA,BOG,450,2550,101071035
BRA,BOG,32,188448,775974213
BRA,BOG,59248,88148,355870223
BRA,BOG,100,774,312478506
BRA,BOG,120,2280,90632052
BRA,BOG,17,936,3725907
BRA,BOG,4,3598,143224506
BRA,BOG,30,3075,122405602
BRA,BOG,37,2008,7993185
BRA,BOG,458,250,9951675
BRA,BOG,3975,216666,862475846
BRA,BOG,6,186054,740619576
BRA,BOG,2,17092,68037611
BRA,BOG,60,23718,94413531
BRA,BOG,2,37614,149728921
BRA,BOG,1,44788,178286247
BRA,BOG,5,13951,555343271
BRA,BOG,50,453,180324351
BRA,BOG,51,80172,319138275
BRA,BOG,2,166252,661794348
BRA,BOG,1,2188,8709705
BRA,BOG,15,560829,2222884999
BRA,BOG,2,19222,76516438
BRA,BOG,26,675089,2687306529
BRA,BOG,1,40461,161061888
BRA,BOG,38,157662,627600393
BRA,BOG,1,17389,6921987
BRA,BOG,3,19305,76846834
BRA,BOG,2,19342,76994119
BRA,BOG,92,299645,1195550589
BRA,BOG,8,237622,948085641
BRA,BOG,648865,241875,9687238874
BRA,BOG,664523,3551058,1422220035
BRA,BOG,941,226386,9314176559
BRA,BOG,2,1414762,5623806278
BRA,BOG,1,50,1994945
BRA,BOG,100,6,2385054
BRA,BOG,6,2537,10084803
BRA,BOG,800,48,19080432
BRA,BOG,36,2808,11162052
BRA,BOG,66,250725,1012224462
BRA,BOG,1,50,2023555
BRA,BOG,2,1526244,6282920787
BRA,BOG,624,232128,920055576
BRA,BOG,12,2279521,9328552174
BRA,BOG,96425,346615,1388794966
BRA,BOG,1050,189,75129201
BRA,BOG,45,1485,58859014
BRA,BOG,1114,45475,1803139421
BRA,BOG,144,56,22195992
BRA,BOG,615,1735,68767939
BRA,BOG,3351,155373,6162445115
BRA,BOG,1036,615345,2446233879
BRA,BOG,1324,4058,16084167
BRA,BOG,496,496,2016631
BRA,BOG,2,21448,88292622
BRA,BOG,20,318,12838264
BRA,BOG,2126,850799,3419227128
BRA,BOG,2,32512,131257121
BRA,BOG,3,37982,154898377
BRA,BOG,2,12000,48988920
BRA,BOG,16,600,2469954
BRA,BOG,844,13606,549300071
BRA,BOG,72,2544,10083322
BRA,BOG,288,1408,558070656
BRA,BOG,144,7056,27966949
BRA,BOG,72,2544,10083322
BRA,BOG,582,27596,1093786777
BRA,BOG,480,2934,1162911438
BRA,BOG,52,226,89576682
BRA,BOG,208,8032,31835394
BRA,BOG,4937,31876004,1276653086
BRA,BOG,3,156,620984
BRA,BOG,90,468,18629535
BRA,BOG,46,59870,2417065653
BRA,BOG,575879,478205938,19181778398
BRA,BOG,157834,165227,668262253
BRA,BOG,169439,167593,689911667
BRA,BOG,110006,113786,454381432
BRA,BOG,3,741,294554169
BRA,BOG,21,53169,214653355
BGR,BOG,1,50,2058295
BGR,BOG,669,394715,159353945
BGR,BOG,55,336,135649584
BGR,BOG,40,10,403719
BGR,BOG,1200,3264,13209767
CAN,BOG,10250,1650,66777315
CAN,BOG,1400,266,107653126
CAN,BOG,84,174739,706733631
CAN,BOG,283,889519,359766849
CAN,BOG,227,589014,2382273012
CAN,BOG,112,286659,1159395191
CAN,BOG,483,408735,165952541
CAN,BOG,2448,201666,8173345051
CAN,BOG,1,1324,5354931
CAN,BOG,130,198655,803462134
CAN,BOG,9,13345,53973985
CAN,BOG,4,5164,20885849
CAN,BOG,15,22898,92611189
CAN,BOG,16680,78154,3153206517
CAN,BOG,2440,131583,538720245
CAN,BOG,5,70,2839858
CAN,BOG,10400,2288,906864816
CAN,BOG,100,25,9908925
CAN,BOG,2000,440,17439708
CAN,BOG,18,192,76100544
CAN,BOG,12712,310972,1263954017
CAN,BOG,1527,13563,537979516
CAN,BOG,2230,4294,17557575
CAN,BOG,7161,426688,1732397526
CAN,BOG,5992,126832,51943155
CAN,BOG,2557,1463,586144528
CAN,BOG,3375,37125,147640185
CAN,BOG,480,4674,1858775016
CAN,BOG,160,8808,350125927
CAN,BOG,8512,32984,1311143685
CAN,BOG,720,18432,732688588
CAN,BOG,15648,720106,2862486159
CAN,BOG,375,291,115726044
CAN,BOG,150,1215,48318606
CAN,BOG,39316,2387195,9624309042
CAN,BOG,122,2740,1123055013
CAN,BOG,470,1443805,5942432048
CAN,BOG,310,825044,339207284
CAN,BOG,185,421604,1732938162
CAN,BOG,13,1446,59275673
CAN,BOG,8,24275,99930222
CAN,BOG,8,64408,265141328
CAN,BOG,1,1199,4906703
CAN,BOG,4,1534,6277634
CAN,BOG,3,107088,440837389
CAN,BOG,12,367824,15141806
CAN,BOG,4,96224,396114756
CAN,BOG,4,12416,511115814
CAN,BOG,12,242112,996675838
CAN,BOG,29,41589,171101804
CAN,BOG,66,102524,421566329
CAN,BOG,8,65184,268335802
CAN,BOG,4,7323,30145788
CAN,BOG,15,75,3045112
CAN,BOG,140,70,28421049
CAN,BOG,648,648,25758583
CAN,BOG,37,83551,337311261
CAN,BOG,22,42855,173438899
CAN,BOG,49,116148,470063732
CAN,BOG,449,15003,6069186069
CAN,BOG,421,1183556,4784545965
CAN,BOG,10,16898,6946384
CAN,BOG,26,52538,212105888
CAN,BOG,231,512914,2074807448
CAN,BOG,795,61035,2464098916
CAN,BOG,1670,1307727,5287532546
CAN,BOG,8,83,34167697
CAN,BOG,34,42622,173186511
CAN,BOG,61,132738,535888526
CAN,BOG,40,5776,237774238
CAN,BOG,20,160492,637970144
CAN,BOG,8,12148,49043784
CAN,BOG,50,19042,76989567
CAN,BOG,33,148866,601046057
CAN,BOG,7,8526,35098046
CAN,BOG,4,1456,578773104
CAN,BOG,9,3312,1316549808
CAN,BOG,14,3472,1380151248
CAN,BOG,9,2824,1122565416
CAN,BOG,1,220,8745198
CAN,BOG,1,1405,5672251
CAN,BOG,6,768,305286912
CAN,BOG,19,2897,116957394
CAN,BOG,15,19997,79787768
CAN,BOG,12,21489,86755175
CAN,BOG,1440,2016,807420096
CAN,BOG,160,400,1602024
CAN,BOG,960,1344,538280064
CAN,BOG,1,240,9540216
CAN,BOG,5600,15535,627177466
CAN,BOG,8000,1124,453780156
CAN,BOG,1250,370,14652909
CAN,BOG,11700,18466,74915454
CAN,BOG,17825,2994,1215184686
CAN,BOG,480,618,254474478
CAN,BOG,15000,4050,16220493
CAN,BOG,2800,615,24457566
CAN,BOG,14640,1290,524486909
CAN,BOG,91,6249,254071214
CAN,BOG,750,195,79800435
CAN,BOG,11780,217931,888600575
CAN,BOG,70135,980738,40199239
CAN,BOG,110117,3495519,1424846628
CAN,BOG,67726,946335,3895673197
CAN,BOG,126744,1754054,7204049675
CAN,BOG,15636,1033752,4182307796
CAN,BOG,36300,5445,2241483255
CAN,BOG,38262,2304241,9281270349
CAN,BOG,30162,93245,3802008928
CAN,BOG,5370,8208,332993635
CAN,BOG,131975,174095,7062929693
CAN,BOG,8000,2080,82681872
CAN,BOG,1640,3717,1511254143
CAN,BOG,7134,17645,7174086455
CAN,BOG,16076,3333328,1355261165
CAN,BOG,4224,2240,89081216
CAN,BOG,5600,1008,40926312
CAN,BOG,5600,1008,40926312
CAN,BOG,1197,7881,3132768429
CAN,BOG,838,5841,2321850068
CAN,BOG,11199,35925,1422041842
CAN,BOG,1580,2686,108969408
CAN,BOG,6085,103745,42088724
CAN,BOG,3200,986,390808002
CAN,BOG,247,12655,519350496
CAN,BOG,205,13677,557916712
CAN,BOG,492,251904,1027123445
CAN,BOG,78,4797,194765395
CAN,BOG,50,288,11693232
CAN,BOG,80,418,16971427
CAN,BOG,180,13104,532042056
CAN,BOG,396,2706,109867659
CAN,BOG,28,2632,108378127
CAN,BOG,2135,8036,328818827
CAN,BOG,14,588,24212134
CAN,BOG,1883,67094,2747985444
CAN,BOG,6800,217832,865901804
CAN,BOG,12950,17785,722097677
CAN,BOG,60342,835175,3383532271
CAN,BOG,1500,750,29813175
CAN,BOG,1890,26082,1037239408
CAN,BOG,24,21140,865118562
CAN,BOG,4,8,3291432
CAN,BOG,58827,3024715,1210138832
CAN,BOG,1000,12000,48446280
CAN,BOG,210474,5705218,2333653808
CAN,BOG,5255,8598,350616174
CAN,BOG,14872,2640,1079125916
CAN,BOG,4000,720,28633248
CAN,BOG,12830,269284,109732958
CAN,BOG,1131,54708,216971566
CAN,BOG,5134,165373,661121209
CAN,BOG,59581,147632,588487091
CAN,BOG,395586,18191011,7333109446
CAN,BOG,10,10,397509
CAN,BOG,1134,1229,49035748
CAN,BOG,621623,3000226,1201190297
CAN,BOG,82484,641054,2572366333
CAN,BOG,368278,1989299,798557074
CAN,BOG,2683,12996,53493559
CAN,BOG,2045736,3535209,1424146826
CAN,BOG,46911,286587,1142075189
CAN,BOG,246224,1787702,7201672979
CAN,BOG,409802,1938695,7788067204
CAN,BOG,160,87415,346907173
CAN,BOG,2868,17775,70657224
CAN,BOG,59252,173728,697258459
CAN,BOG,11474,860,34185774
CAN,BOG,6363,1049649,4237632446
CAN,BOG,3335,14885,59169214
CAN,BOG,630,4550,181322435
CAN,BOG,1730,285384,115214943
CAN,BOG,69,1196,475420764
CAN,BOG,102,1768,702795912
CAN,BOG,457,422116,1707252383
CAN,BOG,1327,3075625,1243939607
CAN,BOG,8,2088,854478504
CAN,BOG,246,604055,2471992398
CAN,BOG,100,17888,7320359904
CAN,BOG,50,6506,2662469898
CAN,BOG,22,4246,1737603318
CAN,BOG,100,10050,400983945
CAN,BOG,2,20,823542
CAN,BOG,20841,7854,3138850584
CAN,BOG,4,3327708,1345894828
CAN,BOG,1,50,1981785
CAN,BOG,1,2767161,1119181034
CAN,BOG,1,154457,624702881
CAN,BOG,2,1296711,5244560606
CAN,BOG,1480,4143,167573418
CAN,BOG,250,25,997472
CAN,BOG,105,255255,1037813226
CAN,BOG,7412,8735,3526485465
CAN,BOG,11,6000,24341640
CAN,BOG,8000,1280,51264768
CAN,BOG,147257,37826,1528735294
CAN,BOG,1800,288,118590048
CAN,BOG,102176,1474286,5965007756
CAN,BOG,4200,10068,414458281
CAN,BOG,24876,2721348,109739204
CAN,BOG,17650,5665,229431236
CAN,BOG,133036,3379203,1351216413
CAN,BOG,366950,5070034,2051008554
CAN,BOG,553900,8213103,3319815618
CAN,BOG,22049,2949478,1198554135
CAN,BOG,18725,5102,2048181462
CAN,BOG,9550,17625,70091805
CAN,BOG,1604,4088,165040327
CAN,BOG,1600,3212,129674542
CAN,BOG,2330,9337,37695243
CAN,BOG,2320,2150,86114157
CAN,BOG,24386,294427,1197078352
CAN,BOG,826,4610,1861144589
CAN,BOG,4,6603,26846411
CAN,BOG,48978,1426733,5832197493
CAN,BOG,40670,64983,2648812915
CAN,BOG,156256,1768704,7200798354
CAN,BOG,1200,600,2434164
CAN,BOG,1760,1808,716613456
CAN,BOG,10389,6201658,2552741417
CAN,BOG,973,348083,1384270396
CAN,BOG,426473,11988182,4832032494
CAN,BOG,4050,5725,227709027
CAN,BOG,17353,257448,1023516628
CAN,BOG,5673,14843,593479091
CAN,BOG,16200,15552,627863788
CAN,BOG,37098,647744,2604120681
CAN,BOG,178050,644906,2584108301
CAN,BOG,376,1995,81165258
CAN,BOG,22105,688697,2796213125
CAN,BOG,984,3436,139506754
CAN,BOG,410,5432,22054734
CAN,BOG,16,486572,1925740062
CAN,BOG,151352,34316,1395216496
CAN,BOG,145926,730,29680267
CAN,BOG,1,11980,483252834
CAN,BOG,1,12657,5179662081
CAN,BOG,7,350,14013655
CAN,BOG,620,1142,46291745
CAN,BOG,240,24,974436
CAN,BOG,40,4,164663
CAN,BOG,300,754,30541418
CAN,BOG,15,675,26931757
CAN,BOG,22575,23229,940807805
CAN,BOG,10,190,7670661
CAN,BOG,8185,2792735,1149340228
CAN,BOG,45,1,411659
CAN,BOG,510,48246,1986090011
CAN,BOG,675,18239,73634308
CAN,BOG,65,3207,129472683
CAN,BOG,278,5276,21300214
CAN,BOG,124,50834,205226516
CAN,BOG,275,9438,38102999
CAN,BOG,2499,670657,2707569733
CAN,BOG,60,259,104563221
CAN,BOG,40,833,33629792
CAN,BOG,32580,58644,2373387188
CAN,BOG,7100,710,28734481
CAN,BOG,4700,562,226925885
CAN,BOG,71650,72226,2923065668
CAN,BOG,9475,281348,1148112893
CAN,BOG,8000,53040,2146587144
CAN,BOG,320,10816,44262641
CAN,BOG,582,61983,251079076
CAN,BOG,9984,261214,1067397564
CAN,BOG,9600,1728,699340608
CAN,BOG,17095,41028,1665193578
CAN,BOG,167860,16786,6793478846
CAN,BOG,80588,81524,3299365955
CAN,BOG,1746,31508,1278945027
CAN,BOG,2380,5593,2270525068
CAN,BOG,14,3234,13120143
CAN,BOG,650,22815,926266887
CAN,BOG,1928,25374,1026913691
CAN,BOG,19716,2356438,9564486773
CAN,BOG,26373,63981,2598242611
CAN,BOG,25424,30545,1244321015
CAN,BOG,336580,4719071,1900270965
CAN,BOG,204332,2567613,1027532723
CAN,BOG,5640,12864,509873644
CAN,BOG,9300,28288,1121214681
CAN,BOG,412660,6104076,246534027
CAN,BOG,2836,330633,1326227047
CAN,BOG,135415,2198661,8931699539
CAN,BOG,9000,900,3561993
CAN,BOG,20160,2241,886936257
CAN,BOG,2752,96535,394064491
CAN,BOG,34353,1718971,6913697387
CAN,BOG,1003,75232,3062116116
CAN,BOG,273,176,714586
CAN,BOG,1200,1668,67284284
CAN,BOG,3125,62813,253376963
CAN,BOG,4800,6576,26526466
CAN,BOG,124,11073,44666599
CAN,BOG,1340,31758,128106373
CAN,BOG,288,79574,320987988
CAN,BOG,333622,4865297,1967774237
CAN,BOG,254800,353707,1430571499
CAN,BOG,2772,2952,1193939352
CAN,BOG,10250,1835,747063533
CAN,BOG,6740,204028,839667259
CAN,BOG,260,21476,869157343
CAN,BOG,200,64,25632384
CAN,BOG,1600,208,84125808
CAN,BOG,2500,325,131446575
CAN,BOG,1700,4951,200163032
CAN,BOG,32,4896,1981465
CAN,BOG,2100,53814,218864988
CAN,BOG,320,688,27844116
CAN,BOG,14640,35136,1426574304
CAN,BOG,1555,20215,820759322
CAN,BOG,1307,232064,942214649
CAN,BOG,7805,153336,6225671604
CAN,BOG,233,53823,218529453
CAN,BOG,585,205335,8336909
CAN,BOG,609,118365,480579654
CAN,BOG,35490,49686,2017326129
CAN,BOG,6550,13755,558473632
CAN,BOG,2640,11088,450189432
CAN,BOG,12723,784509,3185224215
CAN,BOG,2500,1019,405239996
CAN,BOG,1228,15086,604909017
CAN,BOG,243,7076,2870690744
CAN,BOG,3950,632,253119792
CAN,BOG,26600,4040,162882886
CAN,BOG,400,72,28537704
CAN,BOG,2950,826,327390882
CAN,BOG,40200,53654,2170041395
CAN,BOG,4150,13446,5438248146
CAN,BOG,99323,1872152,7589219399
CAN,BOG,17250,17375,704893325
CAN,BOG,42350,53885,2160559642
CAN,BOG,2380,5236,213536492
CAN,BOG,18020,2615,107610056
CAN,BOG,1450,3625,147064075
CAN,BOG,80,1496,6054476
CAN,BOG,57505,60135,2470835039
CAN,BOG,43924,3523311,1409874214
CAN,BOG,12965,881429,3556003295
CAN,BOG,3,701,2868723
CAN,BOG,6,3874,15764138
CAN,BOG,981,510596,2045997804
CAN,BOG,43289,29787598,1204616235
CAN,BOG,655,21717,86468655
CAN,BOG,99,2899,11769871
CAN,BOG,10443,5140185,2073269997
CAN,BOG,1270,493638,196592394
CAN,BOG,149498,7991106,3240196002
CAN,BOG,15,5612,22409275
CAN,BOG,32,211,851847
CAN,BOG,1758,691234,2764612673
CAN,BOG,2423,1387241,5546727255
CAN,BOG,103845,6723499,2723230196
CAN,BOG,20,78,31019352
CAN,BOG,1775,63891,255859379
CAN,BOG,2631,1511818,6164028761
CAN,BOG,1807,20273,827305334
CAN,BOG,93107,3803601,1541841901
CAN,BOG,110112,568205,228265412
CAN,BOG,320445,17324189,6935397384
CAN,BOG,25943,1402462,5652590816
CAN,BOG,2578,1614138,6501759801
CAN,BOG,7316,319831,1294136483
CAN,BOG,198138,7112451,2885707877
CAN,BOG,560,31,1260075
CAN,BOG,7500,1350,54635985
CAN,BOG,9800,980,39661678
CAN,BOG,600,78,31463874
CAN,BOG,30700,3070,124246277
CAN,BOG,26375,24894,1004003631
CAN,BOG,1445,42312,172946874
CAN,BOG,2016,195209,785905539
CAN,BOG,4354,100177,403097232
CAN,BOG,1284,126089,50862159
CAN,BOG,422559,10528379,4272765263
CAN,BOG,21910,2221,898863131
CAN,BOG,10951,1661912,674756193
CAN,BOG,43075,44965,1819783011
CAN,BOG,14045,3760332,1526735465
CAN,BOG,21360,3709304,1505972732
CAN,BOG,7080,2131375,8653353862
CAN,BOG,6415,352825,1432522424
CAN,BOG,275,418,16971427
CAN,BOG,1650,39249,1593568273
CAN,BOG,278240,415034,1684983369
CAN,BOG,300,66,2679699
CAN,BOG,634,10106,409000936
CAN,BOG,207603,70050743,2844133390
CAN,BOG,4842,5324,2159940536
CAN,BOG,2668,133636,533043637
CAN,BOG,55,54,21465486
CAN,BOG,132260,3147562,1276449546
CAN,BOG,543444,7351506,2955990633
CAN,BOG,833480,11080246,4447516065
CAN,BOG,1120,2388,96408097
CAN,BOG,57530,17309,6987972171
CAN,BOG,1150,5375,213245856
CAN,BOG,321782,5430115,2186775268
CAN,BOG,14238,40964,164610776
CAN,BOG,219350,183253,739827179
CAN,BOG,315664,9909308,3995905429
CAN,BOG,32150,5067,2049976454
CAN,BOG,93175,128385,5143447446
CAN,BOG,105438,1560008,6358053514
CAN,BOG,83725,5260603,2099442156
CAN,BOG,704083,441228,1814126754
CAN,BOG,315,2205,890200395
CAN,BOG,125,845,33443157
CAN,BOG,7322,4677146,1851965833
CAN,BOG,25,169,66886313
CAN,BOG,231,17666,700204276
CAN,BOG,75,52125,206298761
CAN,BOG,575,4498,178020495
CAN,BOG,290,114228,452088152
CAN,BOG,5099,165765,6743859043
CAN,BOG,3905,195,78918645
CAN,BOG,400,128,50659456
CAN,BOG,550,55,2218606
CAN,BOG,230,755,30238203
CAN,BOG,3203,1118863,4481113446
CAN,BOG,896,268721,1076243728
CAN,BOG,61,2556,102369334
CAN,BOG,3064,9486,3799199916
CAN,BOG,3309,1314441,5264415072
CAN,BOG,25,30659,124381723
CAN,BOG,30509,64466,2595749674
CAN,BOG,15555,359905,1481984417
CAN,BOG,40672,370584,1494872856
CAN,BOG,850,45445,1838027569
CAN,BOG,1700,8509,3443685897
CAN,BOG,138445,115575549,4636653276
CAN,BOG,1572,29868,1188946515
CAN,BOG,2304,396288,1577491752
CAN,BOG,90,1512,601877304
CAN,BOG,8352,9048,360171021
CAN,BOG,5031,112958,449648521
CAN,BOG,403334,585127,2371121811
COL,BOG,131,223688,903231605
COL,BOG,8063,1413912,582207958
COL,BOG,1224,32993,131334245
COL,BOG,62038,997944,403225377
COL,BOG,46852,88428,3638184361
COL,BOG,1836,10043,398006572
COL,BOG,11088,429943,1742054876
COL,BOG,198,42693,169946744
COL,BOG,3077,116526,473770245
COL,BOG,36,6503,25886297
COL,BOG,78,108542,432069883
COL,BOG,132,343492,1367328299
COL,BOG,237,283963,1149229496
COL,BOG,178,1159,461359653
COL,BOG,299,92244,373321614
COL,BOG,78,7959,32210948
COL,BOG,252,34794,140815145
COL,BOG,799,889293,3539981965
COL,BOG,876,518174,2062679696
COL,BOG,43,18919,75310295
COL,BOG,552,24809,98756442
COL,BOG,2,10897,44101357
COL,BOG,48,226655,917297717
COL,BOG,167,88438,352042493
COL,BOG,859,398475,1612672157
COL,BOG,503,251714,1001990368
COL,BOG,4065,1045936,4167030766
COL,BOG,1792,34125,1381076287
COL,BOG,27474,903362,3668310585
COL,BOG,1272,36011,146554485
COL,BOG,2013,47964,195214369
COL,BOG,3149,130327,531400521
COL,BOG,48194,444485,1804405774
COL,BOG,49672,586912,237019193
COL,BOG,2272,17377,70853674
COL,BOG,54055,1403697,5711490267
COL,BOG,28503,59282,2415165536
COL,BOG,2438,44708,179058222
COL,BOG,27372,476752,1943927671
COL,BOG,17328,162436,662323042
COL,BOG,1757,44377,180944554
COL,BOG,39402,421853,1708394758
COL,BOG,6755,37047,151056918
COL,BOG,421,67442,274990708
COL,BOG,3675,115496,470928009
COL,BOG,20925,285875,1165638158
COL,BOG,6755,24697,100700534
COL,BOG,5087,18555,75656898
COL,BOG,11842,64879,264540229
COL,BOG,5209,112893,457617844
COL,BOG,1542,17388,69639983
COL,BOG,21122,111138,453158525
COL,BOG,4848,121424,4926900796
COL,BOG,7755,32327,131811401
COL,BOG,65,2265,9188969
COL,BOG,20,140348,570682926
COL,BOG,10,93593,380459335
COL,BOG,10,19646,80629305
COL,BOG,49,3047,1239367671
COL,BOG,7,3429,139424203
COL,BOG,182,1215636,4952078659
COL,BOG,88,307361,1250992284
COL,BOG,23,80338,327252856
COL,BOG,16,206579,831826482
COL,BOG,366,748732,3049146496
COL,BOG,40,99091,402245277
COL,BOG,13,29176,11958703
COL,BOG,2,385,15619219
COL,BOG,4,27792,113853821
COL,BOG,93,315518,1282567527
COL,BOG,10,1945,79306208
COL,BOG,4,3284,133229909
COL,BOG,30,3377,137002862
COL,BOG,34,86244,352040274
COL,BOG,19,23585,96166422
COL,BOG,25,24114,98064785
COL,BOG,478,16623,67438513
COL,BOG,16,24772,1013003386
COL,BOG,5,31047,124345097
COL,BOG,131,459511,1853471134
COL,BOG,75,77581,316331872
COL,BOG,74,93764,377373239
COL,BOG,106,193297,777714872
COL,BOG,128,824395,3348499724
COL,BOG,6,7447,30364695
COL,BOG,1,5235,2123808
COL,BOG,9,55569,22694471
COL,BOG,13,35729,147081644
COL,BOG,473,1096622,4471174509
COL,BOG,48,29393,119754569
COL,BOG,103,639183,2606230331
COL,BOG,30,152132,609297787
COL,BOG,72,262668,1073683747
COL,BOG,8,24487,99342288
COL,BOG,9,11097,44977663
COL,BOG,935,49189,1973814861
COL,BOG,135,75786,305507212
COL,BOG,3249,29481,120207008
COL,BOG,34,67607,275150281
COL,BOG,27,98509,401517515
COL,BOG,38,23874,977568162
COL,BOG,191,612588,250616788
COL,BOG,46,172799,701035174
COL,BOG,4,19586,79459226
COL,BOG,95,814542,3283627784
COL,BOG,319,836201,3375739574
COL,BOG,258,372242,1517794418
COL,BOG,147,36613,1483824301
COL,BOG,316,247006,1007152142
COL,BOG,20,24829,100789349
COL,BOG,14064,360804,147058326
COL,BOG,46686,112151,4550230955
COL,BOG,615,1404928,5696951839
COL,BOG,407,386216,1557259283
COL,BOG,58,93313,379459409
COL,BOG,12,18427,75134986
COL,BOG,110,110698,451364451
COL,BOG,67,83162,338638656
COL,BOG,5,1431,5805481
COL,BOG,15,9725,39653104
COL,BOG,19184,886739,3585568766
COL,BOG,296,5286,217481369
COL,BOG,23868,361627,1433333928
COL,BOG,163102,2882276,1186837671
COL,BOG,29696,311392,1282221952
COL,BOG,240,756757,3116105866
COL,BOG,1005,316951,1304028328
COL,BOG,90,201723,829946921
COL,BOG,27,36,148114
COL,BOG,766,436163,1759407394
COG,BOG,2,665368,2686217035
KOR,BOG,44830,312546,1272193469
KOR,BOG,40,450,1825623
KOR,BOG,83335,5495746,2192368308
KOR,BOG,1767,18264,7411953111
KOR,BOG,1950,10545,426977785
KOR,BOG,3155,243595,977048964
KOR,BOG,70,7,286463
KOR,BOG,60,6,238505
KOR,BOG,78690,5293159,2144376219
KOR,BOG,17000,4420,182002782
KOR,BOG,10280,64606,2635381031
KOR,BOG,385,13475,5547105025
KOR,BOG,341,1213253,4822789864
KOR,BOG,16,51728,205623455
KOR,BOG,1,3233,12851465
KOR,BOG,175,4795,190689478
KOR,BOG,8,297,118060173
KOR,BOG,5,2235,88843261
KOR,BOG,2,1996,7934279
KOR,BOG,31,40988,162930988
KOR,BOG,12,49596,197148563
KOR,BOG,2,2,795018
KOR,BOG,5029,374659,1521171738
KOR,BOG,1498,11979,4902202107
KOR,BOG,46930,191086,7579371576
KOR,BOG,3300,528,217415088
KOR,BOG,188700,33450,1354129794
KOR,BOG,180,252,10021636
KOR,BOG,46380,1992551,8123560857
KOR,BOG,10800,2052,844954092
KOR,BOG,10080,31808,1264396627
KOR,BOG,4666,318101,1309847668
KOR,BOG,43250,747122,2980894483
KOR,BOG,212820,4024651,163664804
KOR,BOG,17689,1114962,4434025478
KOR,BOG,31041,137563,5578704723
KOR,BOG,15060,25116,998823134
KOR,BOG,184340,346954,1386324376
KOR,BOG,37388,268668,1089132315
KOR,BOG,406,13216,537334806
KOR,BOG,200,2,815488
KOR,BOG,13440,52343,2078883424
KOR,BOG,13800,2622,1050126732
